trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.002, 'e': 0.6921171816887304}",20,0,10.613461827748061,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
186,False,"{'a': 0.002, 'e': 0.6907343306373547}",20,0,-49.722702279953694,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
187,False,"{'a': 0.002, 'e': 0.6893542425242224}",20,3,-85.84060118876661,"{0: 9, 1: 3, 2: 4, 3: 0, 4: 1}",1
188,False,"{'a': 0.002, 'e': 0.6879769118289795}",25,0,-16.783672679207488,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
189,False,"{'a': 0.002, 'e': 0.686602333042301}",20,14,10.516456745156102,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.002, 'e': 0.6852305006658703}",20,0,-67.7196434608327,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
191,False,"{'a': 0.002, 'e': 0.6838614092123558}",25,6,-68.339009000944,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 2}",1
192,False,"{'a': 0.002, 'e': 0.6824950532053901}",20,15,8.261661800357928,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.002, 'e': 0.6811314271795471}",20,0,-83.35618928226562,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
194,False,"{'a': 0.002, 'e': 0.679770525680321}",20,0,-60.33597331849711,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
195,False,"{'a': 0.002, 'e': 0.678412343264104}",20,0,-69.87220140460889,"{0: 9, 1: 7, 2: 3, 3: 1, 4: 0}",0
196,False,"{'a': 0.002, 'e': 0.6770568744981647}",20,0,-53.72272459626939,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
197,False,"{'a': 0.002, 'e': 0.675704113960626}",25,0,-63.30569229476024,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
198,False,"{'a': 0.002, 'e': 0.6743540562404442}",30,14,9.497627828267676,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
199,False,"{'a': 0.002, 'e': 0.6730066959373864}",20,3,10.892288474042088,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
200,False,"{'a': 0.002, 'e': 0.6716620276620098}",25,0,-83.69297548145177,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
201,False,"{'a': 0.002, 'e': 0.6703200460356393}",30,22,-3.44685100616437,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
202,False,"{'a': 0.002, 'e': 0.6689807456903467}",30,1,-168.14345382794022,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 4}",1
203,False,"{'a': 0.002, 'e': 0.6676441212689289}",20,12,-13.853946527996428,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
204,False,"{'a': 0.002, 'e': 0.6663101674248864}",20,2,-70.17888828761733,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 1}",1
205,False,"{'a': 0.002, 'e': 0.6649788788224019}",20,0,-43.36430257839484,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
206,False,"{'a': 0.002, 'e': 0.6636502501363194}",30,0,-33.9927039861922,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
207,False,"{'a': 0.002, 'e': 0.6623242760521222}",25,12,10.056803853783551,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.002, 'e': 0.6610009512659124}",20,0,-91.47303688353617,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
209,False,"{'a': 0.002, 'e': 0.659680270484389}",20,5,-1.1160229999614244,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
210,False,"{'a': 0.002, 'e': 0.6583622284248272}",20,0,-61.769126302919304,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
211,False,"{'a': 0.002, 'e': 0.6570468198150567}",20,0,-53.69296498980918,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",1
212,False,"{'a': 0.002, 'e': 0.6557340393934418}",20,0,-18.35562476162546,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
213,False,"{'a': 0.002, 'e': 0.6544238819088586}",20,0,-36.95715500680326,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
214,False,"{'a': 0.002, 'e': 0.6531163421206756}",25,0,-64.65434609214175,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
215,False,"{'a': 0.002, 'e': 0.651811414798732}",25,0,-78.2099388560354,"{0: 15, 1: 7, 2: 2, 3: 0, 4: 1}",0
216,False,"{'a': 0.002, 'e': 0.6505090947233165}",30,2,-86.23687676367643,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 2}",1
217,False,"{'a': 0.002, 'e': 0.6492093766851474}",20,0,-149.04598164045683,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
218,False,"{'a': 0.002, 'e': 0.6479122554853506}",30,10,-40.046667620216375,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",1
219,False,"{'a': 0.002, 'e': 0.6466177259354396}",20,0,3.1365387113654872,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
220,False,"{'a': 0.002, 'e': 0.6453257828572946}",20,0,-7.92169966799555,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
221,False,"{'a': 0.002, 'e': 0.6440364210831414}",25,17,4.086758568393182,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
222,False,"{'a': 0.002, 'e': 0.6427496354555312}",20,4,-88.36696401871036,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 2}",1
223,False,"{'a': 0.002, 'e': 0.6414654208273198}",30,23,12.560084229049966,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.002, 'e': 0.6401837720616471}",20,0,-87.7878185356468,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
225,False,"{'a': 0.002, 'e': 0.6389046840319162}",20,13,0.604423247323941,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
226,False,"{'a': 0.002, 'e': 0.6376281516217733}",25,16,-2.720903882164847,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
227,False,"{'a': 0.002, 'e': 0.6363541697250871}",30,11,-43.24377565929585,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
228,False,"{'a': 0.002, 'e': 0.6350827332459281}",20,13,-4.853265006716239,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
229,False,"{'a': 0.002, 'e': 0.633813837098549}",20,0,-92.1886643489759,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
230,False,"{'a': 0.002, 'e': 0.6325474762073634}",20,8,-7.632438864967854,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
231,False,"{'a': 0.002, 'e': 0.631283645506926}",35,0,-126.21860079472401,"{0: 26, 1: 1, 2: 5, 3: 1, 4: 2}",0
232,False,"{'a': 0.002, 'e': 0.6300223399419123}",30,0,-125.38306998793476,"{0: 22, 1: 0, 2: 5, 3: 1, 4: 2}",0
233,False,"{'a': 0.002, 'e': 0.6287635544670984}",25,0,-112.37703001977862,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
234,False,"{'a': 0.002, 'e': 0.6275072840473407}",30,18,-45.3664076241633,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
235,False,"{'a': 0.002, 'e': 0.6262535236575559}",20,3,-183.4639311849814,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 4}",1
236,False,"{'a': 0.002, 'e': 0.6250022682827008}",20,0,-31.63324032375808,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
237,False,"{'a': 0.002, 'e': 0.623753512917752}",20,0,-48.6025422168077,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
238,False,"{'a': 0.002, 'e': 0.6225072525676867}",30,14,-33.98676539750219,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 0}",1
239,False,"{'a': 0.002, 'e': 0.6212634822474616}",20,4,3.543958317728145,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
240,False,"{'a': 0.002, 'e': 0.6200221969819939}",25,7,10.861584724968782,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
241,False,"{'a': 0.002, 'e': 0.6187833918061408}",25,3,-125.97556593348453,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 2}",1
242,False,"{'a': 0.002, 'e': 0.61754706176468}",20,6,-13.076685948068317,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
243,False,"{'a': 0.002, 'e': 0.6163132019122897}",25,9,-10.377741689922876,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
244,False,"{'a': 0.002, 'e': 0.6150818073135287}",25,0,-75.64483901109804,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
245,False,"{'a': 0.002, 'e': 0.6138528730428171}",30,12,-0.41882400676088505,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
246,False,"{'a': 0.002, 'e': 0.6126263941844161}",25,15,15.163081674688414,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.002, 'e': 0.6114023658324087}",20,8,-48.71838799137194,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
248,False,"{'a': 0.002, 'e': 0.6101807830906798}",30,0,-49.98846285642703,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
249,False,"{'a': 0.002, 'e': 0.6089616410728969}",25,4,-18.278006307452532,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 1}",1
250,False,"{'a': 0.002, 'e': 0.6077449349024902}",25,13,8.262453982406736,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
251,False,"{'a': 0.002, 'e': 0.6065306597126334}",25,0,-47.179451352930776,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
252,False,"{'a': 0.002, 'e': 0.6053188106462243}",20,0,-64.99080329891684,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
253,False,"{'a': 0.002, 'e': 0.6041093828558647}",30,9,-14.123376139113361,"{0: 16, 1: 3, 2: 2, 3: 0, 4: 0}",1
254,False,"{'a': 0.002, 'e': 0.6029023715038421}",25,0,-65.69534681897753,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
255,False,"{'a': 0.002, 'e': 0.6016977717621094}",25,5,-27.573446626720955,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",1
256,False,"{'a': 0.002, 'e': 0.6004955788122659}",30,0,-189.47533876028356,"{0: 19, 1: 1, 2: 6, 3: 0, 4: 4}",0
257,False,"{'a': 0.002, 'e': 0.5992957878455384}",20,10,1.7561654069953458,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
258,False,"{'a': 0.002, 'e': 0.5980983940627613}",25,0,-93.91540616893374,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
259,False,"{'a': 0.002, 'e': 0.596903392674358}",30,20,-13.970633726578223,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
260,False,"{'a': 0.002, 'e': 0.5957107789003212}",25,0,-100.8942222803589,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 2}",0
261,False,"{'a': 0.002, 'e': 0.5945205479701944}",20,6,-17.861045299303996,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
262,False,"{'a': 0.002, 'e': 0.593332695123052}",30,13,-21.19173528020419,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 0}",1
263,False,"{'a': 0.002, 'e': 0.5921472156074813}",20,3,-12.105464469778125,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
264,False,"{'a': 0.002, 'e': 0.5909641046815626}",30,16,-21.052621472291552,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
265,False,"{'a': 0.002, 'e': 0.5897833576128504}",25,0,-80.13310080007314,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
266,False,"{'a': 0.002, 'e': 0.5886049696783552}",20,12,-0.5322021460293058,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.002, 'e': 0.5874289361645234}",20,0,-3.953747113676715,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
268,False,"{'a': 0.002, 'e': 0.5862552523672196}",20,0,-88.17462585396487,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
269,False,"{'a': 0.002, 'e': 0.5850839135917069}",20,9,-25.647944500897495,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
270,False,"{'a': 0.002, 'e': 0.5839149151526287}",35,5,-27.476492063383372,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",1
271,False,"{'a': 0.002, 'e': 0.5827482523739896}",30,0,-70.99213268366191,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 2}",0
272,False,"{'a': 0.002, 'e': 0.5815839205891371}",25,12,-44.59927091158998,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
273,False,"{'a': 0.002, 'e': 0.5804219151407424}",20,0,2.9685423074707322,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
274,False,"{'a': 0.002, 'e': 0.579262231380782}",30,0,-20.126960110374316,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",1
275,False,"{'a': 0.002, 'e': 0.5781048646705196}",25,6,-24.14538575549312,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 0}",1
276,False,"{'a': 0.002, 'e': 0.5769498103804866}",20,0,-0.5832677971047877,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
277,False,"{'a': 0.002, 'e': 0.5757970638904645}",20,0,-91.81756037810375,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
278,False,"{'a': 0.002, 'e': 0.5746466205894657}",20,0,-91.27195810954429,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
279,False,"{'a': 0.002, 'e': 0.5734984758757153}",20,15,-2.5632319637156753,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
280,False,"{'a': 0.002, 'e': 0.5723526251566332}",25,0,-25.1887196015053,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
281,False,"{'a': 0.002, 'e': 0.5712090638488149}",25,3,-12.200447255828658,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
282,False,"{'a': 0.002, 'e': 0.5700677873780134}",30,23,7.737202851117749,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.002, 'e': 0.5689287911791218}",30,0,-67.37543015251894,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
284,False,"{'a': 0.002, 'e': 0.5677920706961532}",30,8,-26.724653206868453,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
285,False,"{'a': 0.002, 'e': 0.5666576213822246}",20,8,-6.586537445064019,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
286,False,"{'a': 0.002, 'e': 0.5655254386995371}",25,0,-94.12708152011068,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
287,False,"{'a': 0.002, 'e': 0.5643955181193583}",25,11,-23.356623624056105,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
288,False,"{'a': 0.002, 'e': 0.5632678551220046}",20,0,-29.51713674098466,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
289,False,"{'a': 0.002, 'e': 0.5621424451968224}",20,2,-56.61637181100009,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
290,False,"{'a': 0.002, 'e': 0.5610192838421706}",30,0,-61.321691787134185,"{0: 21, 1: 5, 2: 3, 3: 0, 4: 1}",0
291,False,"{'a': 0.002, 'e': 0.559898366565402}",20,14,0.17242326809459807,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
292,False,"{'a': 0.002, 'e': 0.5587796888828463}",20,12,3.0107889679295177,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
293,False,"{'a': 0.002, 'e': 0.5576632463197913}",30,7,-7.401274429243886,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 0}",1
294,False,"{'a': 0.002, 'e': 0.5565490344104649}",20,0,-57.01659436247671,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
295,False,"{'a': 0.002, 'e': 0.5554370486980182}",20,9,-13.493941308943207,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
296,False,"{'a': 0.002, 'e': 0.5543272847345071}",25,6,-35.41420726080354,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 0}",1
297,False,"{'a': 0.002, 'e': 0.5532197380808739}",20,15,4.192845527678763,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.002, 'e': 0.5521144043069306}",30,10,-38.4216333938592,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",1
299,False,"{'a': 0.002, 'e': 0.5510112789913407}",30,19,6.639598939927222,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
300,False,"{'a': 0.002, 'e': 0.5499103577216016}",25,17,-28.91576096388385,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
301,False,"{'a': 0.002, 'e': 0.5488116360940265}",20,0,-105.29991305142514,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
302,False,"{'a': 0.002, 'e': 0.5477151097137275}",25,10,-18.92171605951362,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 0}",1
303,False,"{'a': 0.002, 'e': 0.5466207741945976}",25,14,-45.3783770874668,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
304,False,"{'a': 0.002, 'e': 0.5455286251592933}",20,1,16.37112851016983,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.002, 'e': 0.5444386582392171}",20,10,2.2903132408973903,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.002, 'e': 0.5433508690744998}",25,4,-49.111712475635585,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 1}",1
307,False,"{'a': 0.002, 'e': 0.5422652533139832}",25,5,-8.796941911563625,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
308,False,"{'a': 0.002, 'e': 0.5411818066152029}",25,6,-33.14881298629749,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
309,False,"{'a': 0.002, 'e': 0.5401005246443706}",20,0,-13.85999215141215,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",1
310,False,"{'a': 0.002, 'e': 0.539021403076357}",35,9,-25.32002314400473,"{0: 20, 1: 2, 2: 4, 3: 0, 4: 0}",1
311,False,"{'a': 0.002, 'e': 0.5379444375946745}",20,7,-73.61159617391961,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 2}",1
312,False,"{'a': 0.002, 'e': 0.5368696238914595}",30,0,-75.1102218923071,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
313,False,"{'a': 0.002, 'e': 0.535796957667456}",25,0,-58.86850368742276,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
314,False,"{'a': 0.002, 'e': 0.5347264346319975}",25,14,15.417426132494281,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.002, 'e': 0.5336580505029906}",20,0,19.459301324968962,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
316,False,"{'a': 0.002, 'e': 0.5325918010068972}",30,9,-12.77418626870126,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 0}",1
317,False,"{'a': 0.002, 'e': 0.5315276818787179}",20,13,11.79566908869633,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.002, 'e': 0.5304656888619749}",25,0,-9.785808591624935,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
319,False,"{'a': 0.002, 'e': 0.5294058177086945}",20,15,2.7624900147016307,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.002, 'e': 0.528348064179391}",25,0,-91.18467519204657,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
321,False,"{'a': 0.002, 'e': 0.5272924240430485}",25,0,-42.041704409371896,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
322,False,"{'a': 0.002, 'e': 0.5262388930771054}",20,12,8.367963728405524,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.002, 'e': 0.5251874670674361}",20,0,-55.934305605295464,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
324,False,"{'a': 0.002, 'e': 0.5241381418083354}",20,1,-11.127110031797756,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
325,False,"{'a': 0.002, 'e': 0.5230909131025008}",30,0,-27.616600426658955,"{0: 23, 1: 4, 2: 3, 3: 0, 4: 0}",0
326,False,"{'a': 0.002, 'e': 0.522045776761016}",20,2,-34.78934314579031,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
327,False,"{'a': 0.002, 'e': 0.5210027286033344}",30,5,-27.705249953443484,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",1
328,False,"{'a': 0.002, 'e': 0.5199617644572618}",20,0,-157.73510605994068,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 4}",0
329,False,"{'a': 0.002, 'e': 0.5189228801589404}",20,0,-27.103282261994043,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
330,False,"{'a': 0.002, 'e': 0.5178860715528314}",25,17,-40.806680988197776,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
331,False,"{'a': 0.002, 'e': 0.5168513344916992}",30,20,1.0019732754468993,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
332,False,"{'a': 0.002, 'e': 0.5158186648365941}",35,0,-81.24028826470797,"{0: 27, 1: 1, 2: 5, 3: 1, 4: 1}",0
333,False,"{'a': 0.002, 'e': 0.5147880584568362}",20,0,-41.99758273153012,"{0: 15, 1: 4, 2: 0, 3: 0, 4: 1}",0
334,False,"{'a': 0.002, 'e': 0.5137595112299983}",20,0,-3.6817112520305417,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
335,False,"{'a': 0.002, 'e': 0.5127330190418905}",20,0,23.585708449326887,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
336,False,"{'a': 0.002, 'e': 0.5117085777865424}",25,0,-55.99014281711972,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
337,False,"{'a': 0.002, 'e': 0.5106861833661879}",25,0,-80.87484529428608,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
338,False,"{'a': 0.002, 'e': 0.5096658316912476}",20,2,-97.69623084343124,"{0: 9, 1: 3, 2: 4, 3: 1, 4: 1}",1
339,False,"{'a': 0.002, 'e': 0.5086475186803137}",30,5,-141.30190681585884,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",1
340,False,"{'a': 0.002, 'e': 0.5076312402601327}",20,0,-134.20956445326303,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
341,False,"{'a': 0.002, 'e': 0.5066169923655895}",25,0,-25.330451184284755,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
342,False,"{'a': 0.002, 'e': 0.5056047709396915}",20,0,-45.00759525956941,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
343,False,"{'a': 0.002, 'e': 0.5045945719335512}",25,10,-31.168119850664628,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 0}",1
344,False,"{'a': 0.002, 'e': 0.5035863913063714}",30,0,-46.27426416223499,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",1
345,False,"{'a': 0.002, 'e': 0.5025802250254283}",20,0,-43.149769863569816,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
346,False,"{'a': 0.002, 'e': 0.5015760690660555}",20,4,-42.28335768030908,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
347,False,"{'a': 0.002, 'e': 0.5005739194116277}",30,0,-109.67768921891293,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
348,False,"{'a': 0.002, 'e': 0.4995737720535449}",20,2,-53.83516528562299,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
349,False,"{'a': 0.002, 'e': 0.4985756229912165}",25,0,-53.98181474873339,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
350,False,"{'a': 0.002, 'e': 0.4975794682320448}",30,2,-26.836657591717337,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 1}",1
351,False,"{'a': 0.002, 'e': 0.49658530379140947}",20,15,0.8336992263355487,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.002, 'e': 0.4955931256926514}",25,0,23.30444649436915,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
353,False,"{'a': 0.002, 'e': 0.494602929967057}",20,0,-54.82338102224423,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
354,False,"{'a': 0.002, 'e': 0.4936147126538418}",30,7,-39.30014513532958,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 1}",1
355,False,"{'a': 0.002, 'e': 0.49262846980013547}",25,11,-48.70906961019933,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
356,False,"{'a': 0.002, 'e': 0.4916441974609651}",30,13,-7.862080003660819,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
357,False,"{'a': 0.002, 'e': 0.4906618916992401}",25,0,-82.5570481398429,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
358,False,"{'a': 0.002, 'e': 0.4896815485857362}",20,1,-97.5399162194134,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 2}",1
359,False,"{'a': 0.002, 'e': 0.4887031641990795}",20,11,4.451081904024137,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
360,False,"{'a': 0.002, 'e': 0.4877267346257312}",30,2,-17.41819552479801,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 0}",1
361,False,"{'a': 0.002, 'e': 0.4867522559599717}",25,10,15.777913429748555,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.002, 'e': 0.485779724303885}",20,0,-102.265332930419,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
363,False,"{'a': 0.002, 'e': 0.48480913576734325}",25,8,-58.09474533103084,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
364,False,"{'a': 0.002, 'e': 0.483840486467991}",20,0,-30.58802131983595,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
365,False,"{'a': 0.002, 'e': 0.48287377253122976}",20,1,-8.19230826917971,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
366,False,"{'a': 0.002, 'e': 0.48190899009020244}",25,0,-24.34545784598513,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
367,False,"{'a': 0.002, 'e': 0.480946135285778}",25,0,13.138347456508129,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
368,False,"{'a': 0.002, 'e': 0.479985204266536}",25,19,11.219944579750841,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
